id,name,date,rainfall
507,창수,1998-08-17,.5
507,창수,1998-08-18,0
507,창수,1998-08-19,0
507,창수,1998-08-20,0
507,창수,1998-08-21,0
507,창수,1998-08-22,0
507,창수,1998-08-23,22
507,창수,1998-08-24,1
507,창수,1998-08-25,0
507,창수,1998-08-26,0
507,창수,1998-08-27,9.5
507,창수,1998-08-28,0
507,창수,1998-08-29,0
507,창수,1998-08-30,0
507,창수,1998-08-31,0
508,왕산,1998-08-01,19.5
508,왕산,1998-08-02,9.5
508,왕산,1998-08-03,49.5
508,왕산,1998-08-04,213
508,왕산,1998-08-05,82
508,왕산,1998-08-06,130.5
508,왕산,1998-08-07,43.5
508,왕산,1998-08-08,337
508,왕산,1998-08-09,.5
508,왕산,1998-08-10,71.5
508,왕산,1998-08-11,31
508,왕산,1998-08-12,51.5
508,왕산,1998-08-13,3.5
508,왕산,1998-08-15,64.5
508,왕산,1998-08-16,2
